repeat,concurrency,workload,role,view,operation,calls,input_items,attempts,completed_calls_per_second,successful_calls_per_second,completed_input_items_per_second,successful_input_items_per_second,mean_us,p50_lower_us,p50_upper_us,p95_lower_us,p95_upper_us,p99_lower_us,p99_upper_us,outcomes_json,reasons_json,client_cpu_cores,server_cpu_cores
1,64,point-r100,old,get,get,3452325,3452325,3452325,345228.9504249775,345228.9504249775,345228.9504249775,345228.9504249775,185.25864806615832,172.032,174.079,278.528,282.623,352.256,356.351,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 3452325, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 3452325}",1.0769281430446747,3.0229607995476164
1,64,point-r100,old,put,put,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 0, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 0}",1.0769281430446747,3.0229607995476164
1,64,point-r050,redis,combined,read+write,5004971,5004971,5004971,500488.0379633894,500488.0379633894,500488.0379633894,500488.0379633894,127.74127238839147,120.832,121.855,161.792,163.839,235.52,237.567,"{""read_failure"": 0, ""success"": 5004971, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 5004971}",1.4584935902795646,0.9971279792171294
1,64,point-r050,redis,get,get,2501391,2501391,2501391,250134.57096340432,250134.57096340432,250134.57096340432,250134.57096340432,127.75621921842686,120.832,121.855,161.792,163.839,235.52,237.567,"{""read_failure"": 0, ""success"": 2501391, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 2501391}",1.4584935902795646,0.9971279792171294
1,64,point-r050,redis,set,set,2503580,2503580,2503580,250353.4669999851,250353.4669999851,250353.4669999851,250353.4669999851,127.72633862708601,120.832,121.855,161.792,163.839,235.52,237.567,"{""read_failure"": 0, ""success"": 2503580, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 2503580}",1.4584935902795646,0.9971279792171294
1,64,point-r050,new,combined,read+write,1682083,1682083,1682083,168203.00470028722,168203.00470028722,168203.00470028722,168203.00470028725,380.3512305266744,360.448,364.543,548.864,557.055,647.168,655.359,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 1682083, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 1682083}",0.5530667371380683,3.4732764138379464
1,64,point-r050,new,get,get,840065,840065,840065,84003.85542422508,84003.85542422508,84003.85542422508,84003.85542422508,417.3058521352514,401.408,405.503,581.632,589.823,679.936,688.127,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 840065, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 840065}",0.5530667371380683,3.4732764138379464
1,64,point-r050,new,put,put,842018,842018,842018,84199.14927606215,84199.14927606215,84199.14927606215,84199.14927606215,343.4823224966687,327.68,331.775,479.232,483.327,573.44,581.631,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 842018, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 842018}",0.5530667371380683,3.4732764138379464
1,64,point-r050,old,combined,read+write,1650343,1650343,1650343,165029.0411185641,165029.0411185641,165029.0411185641,165029.04111856408,387.66794518775794,368.64,372.735,540.672,548.863,638.976,647.167,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 1650343, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 1650343}",0.5375530679521792,3.495047043075398
1,64,point-r050,old,get,get,824083,824083,824083,82405.67402782915,82405.67402782915,82405.67402782915,82405.67402782915,399.676090088013,380.928,385.023,548.864,557.055,655.36,663.551,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 824083, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 824083}",0.5375530679521792,3.495047043075398
1,64,point-r050,old,put,put,826260,826260,826260,82623.36709073494,82623.36709073494,82623.36709073494,82623.36709073494,375.6914389139012,360.448,364.543,520.192,524.287,622.592,630.783,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 826260, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 826260}",0.5375530679521792,3.495047043075398
1,64,point-r000,redis,combined,read+write,4937617,4937617,4937617,493749.97388249525,493749.97388249525,493749.97388249525,493749.97388249525,129.4661939052786,121.856,122.879,161.792,163.839,235.52,237.567,"{""read_failure"": 0, ""success"": 4937617, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 4937617}",1.4429374931127994,0.996753915933796
1,64,point-r000,redis,get,get,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""read_failure"": 0, ""success"": 0, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 0}",1.4429374931127994,0.996753915933796
1,64,point-r000,redis,set,set,4937617,4937617,4937617,493749.97388249525,493749.97388249525,493749.97388249525,493749.97388249525,129.4661939052786,121.856,122.879,161.792,163.839,235.52,237.567,"{""read_failure"": 0, ""success"": 4937617, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 4937617}",1.4429374931127994,0.996753915933796
1,64,point-r000,new,combined,read+write,1172654,1172654,1172654,117261.85321590434,117261.85321590434,117261.85321590434,117261.85321590434,545.6600552345365,520.192,524.287,745.472,753.663,876.544,884.735,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 1172654, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 1172654}",0.36592216196537974,3.5384079462133586
1,64,point-r000,new,get,get,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 0, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 0}",0.36592216196537974,3.5384079462133586
1,64,point-r000,new,put,put,1172654,1172654,1172654,117261.85321590434,117261.85321590434,117261.85321590434,117261.85321590434,545.6600552345365,520.192,524.287,745.472,753.663,876.544,884.735,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 1172654, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 1172654}",0.36592216196537974,3.5384079462133586
1,64,point-r000,old,combined,read+write,1166763,1166763,1166763,116672.55021423964,116672.55021423964,116672.55021423964,116672.55021423964,548.4125907163666,520.192,524.287,745.472,753.663,876.544,884.735,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 1166763, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 1166763}",0.36325212845214,3.5250010003970726
1,64,point-r000,old,get,get,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 0, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 0}",0.36325212845214,3.5250010003970726
1,64,point-r000,old,put,put,1166763,1166763,1166763,116672.55021423964,116672.55021423964,116672.55021423964,116672.55021423964,548.4125907163666,520.192,524.287,745.472,753.663,876.544,884.735,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 1166763, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 1166763}",0.36325212845214,3.5250010003970726
1,1,batch64-r100,redis,combined,read+write,391870,25079680,391870,39186.93638000879,39186.93638000879,2507963.9283205625,2507963.9283205625,24.37049489626662,24.064,24.319,25.088,25.343,29.952,30.207,"{""read_failure"": 0, ""success"": 391870, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 391870}",0.7660272131123226,0.2653889219729074
1,1,batch64-r100,redis,mget,mget,391870,25079680,391870,39186.93638000879,39186.93638000879,2507963.9283205625,2507963.9283205625,24.37049489626662,24.064,24.319,25.088,25.343,29.952,30.207,"{""read_failure"": 0, ""success"": 391870, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 391870}",0.7660272131123226,0.2653889219729074
1,1,batch64-r100,redis,mset,mset,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""read_failure"": 0, ""success"": 0, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 0}",0.7660272131123226,0.2653889219729074
1,1,batch64-r100,new,combined,read+write,95936,6139904,95936,9593.590087902721,9593.590087902721,613989.7656257742,613989.7656257742,103.34396224566377,100.352,101.375,115.712,116.735,137.216,139.263,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 95936, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 95936}",0.23757226350298452,1.098279568105407
1,1,batch64-r100,new,batch_get,batch_get,95936,6139904,95936,9593.590087902721,9593.590087902721,613989.7656257742,613989.7656257742,103.34396224566377,100.352,101.375,115.712,116.735,137.216,139.263,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 95936, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 95936}",0.23757226350298452,1.098279568105407
1,1,batch64-r100,new,batch_put,batch_put,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 0, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 0}",0.23757226350298452,1.098279568105407
1,1,batch64-r100,old,combined,read+write,95260,6096640,95260,9525.948669425596,9525.948669425596,609660.7148432381,609660.7148432381,104.06728224858283,101.376,102.399,117.76,118.783,137.216,139.263,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 95260, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 95260}",0.23580891059782846,1.0964240417761242
1,1,batch64-r100,old,batch_get,batch_get,95260,6096640,95260,9525.948669425596,9525.948669425596,609660.7148432381,609660.7148432381,104.06728224858283,101.376,102.399,117.76,118.783,137.216,139.263,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 95260, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 95260}",0.23580891059782846,1.0964240417761242
1,1,batch64-r100,old,batch_put,batch_put,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 0, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 0}",0.23580891059782846,1.0964240417761242
1,1,batch64-r050,redis,combined,read+write,403276,25809664,403276,40327.599278135975,40327.599278135975,2580966.3538007024,2580966.353800702,23.65083214225493,24.064,24.319,25.344,25.599,29.952,30.207,"{""read_failure"": 0, ""success"": 403276, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 403276}",0.6888653461441329,0.3419339913063866
1,1,batch64-r050,redis,mget,mget,201954,12925056,201954,20195.399638502346,20195.399638502346,1292505.5768641501,1292505.5768641501,24.949972473929705,24.576,24.831,25.856,26.111,30.464,30.719,"{""read_failure"": 0, ""success"": 201954, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 201954}",0.6888653461441329,0.3419339913063866
1,1,batch64-r050,redis,mset,mset,201322,12884608,201322,20132.199639633625,20132.199639633625,1288460.776936552,1288460.776936552,22.347613484865043,22.016,22.271,23.04,23.295,28.928,29.183,"{""read_failure"": 0, ""success"": 201322, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 201322}",0.6888653461441329,0.3419339913063866
1,1,batch64-r050,new,combined,read+write,58652,3753728,58652,5865.088508186513,5865.088508186513,375365.6645239368,375365.6645239368,169.98306843756393,192.512,194.559,233.472,235.519,266.24,270.335,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 58652, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 58652}",0.1487860390696172,1.7331496190299656
1,1,batch64-r050,new,batch_get,batch_get,29285,1874240,29285,2928.444332030315,2928.444332030315,187420.43724994015,187420.43724994015,119.0586041318081,115.712,116.735,151.552,153.599,169.984,172.031,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 29285, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 29285}",0.1487860390696172,1.7331496190299656
1,1,batch64-r050,new,batch_put,batch_put,29367,1879488,29367,2936.644176156198,2936.644176156198,187945.22727399666,187945.22727399666,220.76533891783293,212.992,215.039,247.808,249.855,278.528,282.623,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 29367, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 29367}",0.1487860390696172,1.7331496190299656
1,1,batch64-r050,old,combined,read+write,58190,3724160,58190,5818.945090106552,5818.945090106552,372412.4857668193,372412.4857668193,171.34677463481697,194.56,196.607,235.52,237.567,270.336,274.431,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 58190, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 58190}",0.14687974223820516,1.734343757406814
1,1,batch64-r050,old,batch_get,batch_get,29056,1859584,29056,2905.5725818548885,2905.5725818548885,185956.64523871287,185956.64523871287,120.49977983893172,116.736,117.759,153.6,155.647,172.032,174.079,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 29056, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 29056}",0.14687974223820516,1.734343757406814
1,1,batch64-r050,old,batch_put,batch_put,29134,1864576,29134,2913.372508251663,2913.372508251663,186455.84052810643,186455.84052810643,222.0576375712226,212.992,215.039,251.904,253.951,282.624,286.719,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 29134, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 29134}",0.14687974223820516,1.734343757406814
1,1,batch64-r000,redis,combined,read+write,423450,27100800,423450,42344.92329217146,42344.92329217146,2710075.0906989733,2710075.0906989733,22.480296089266737,22.016,22.271,23.296,23.551,31.232,31.487,"{""read_failure"": 0, ""success"": 423450, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 423450}",0.617878716589132,0.41695892175691196
1,1,batch64-r000,redis,mget,mget,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""read_failure"": 0, ""success"": 0, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 0}",0.617878716589132,0.41695892175691196
1,1,batch64-r000,redis,mset,mset,423450,27100800,423450,42344.92329217146,42344.92329217146,2710075.0906989733,2710075.0906989733,22.480296089266737,22.016,22.271,23.296,23.551,31.232,31.487,"{""read_failure"": 0, ""success"": 423450, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 423450}",0.617878716589132,0.41695892175691196
1,1,batch64-r000,new,combined,read+write,46058,2947712,46058,4605.748557473212,4605.748557473212,294767.90767828556,294767.90767828556,217.00367323809112,208.896,210.943,241.664,243.711,278.528,282.623,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 46058, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 46058}",0.11344303884435587,2.0611244716282062
1,1,batch64-r000,new,batch_get,batch_get,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 0, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 0}",0.11344303884435587,2.0611244716282062
1,1,batch64-r000,new,batch_put,batch_put,46058,2947712,46058,4605.748557473212,4605.748557473212,294767.90767828556,294767.90767828556,217.00367323809112,208.896,210.943,241.664,243.711,278.528,282.623,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 46058, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 46058}",0.11344303884435587,2.0611244716282062
1,1,batch64-r000,old,combined,read+write,46027,2945728,46027,4602.69712147322,4602.69712147322,294572.6157742861,294572.6157742861,217.1491343776479,210.944,212.991,241.664,243.711,274.432,278.527,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 46027, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 46027}",0.11350446632144728,2.0572151525789257
1,1,batch64-r000,old,batch_get,batch_get,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 0, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 0}",0.11350446632144728,2.0572151525789257
1,1,batch64-r000,old,batch_put,batch_put,46027,2945728,46027,4602.69712147322,4602.69712147322,294572.6157742861,294572.6157742861,217.1491343776479,210.944,212.991,241.664,243.711,274.432,278.527,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 46027, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 46027}",0.11350446632144728,2.0572151525789257
1,1,point-r100,redis,combined,read+write,1729237,1729237,1729237,172923.67423437253,172923.67423437253,172923.67423437253,172923.67423437253,5.707350183925049,5.568,5.631,6.016,6.079,7.808,7.871,"{""read_failure"": 0, ""success"": 1729237, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 1729237}",0.6122371325125341,0.5257863871344606
1,1,point-r100,redis,get,get,1729237,1729237,1729237,172923.67423437253,172923.67423437253,172923.67423437253,172923.67423437253,5.707350183925049,5.568,5.631,6.016,6.079,7.808,7.871,"{""read_failure"": 0, ""success"": 1729237, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 1729237}",0.6122371325125341,0.5257863871344606
1,1,point-r100,redis,set,set,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""read_failure"": 0, ""success"": 0, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 0}",0.6122371325125341,0.5257863871344606
1,1,point-r100,new,combined,read+write,263204,263204,263204,26320.371337115615,26320.371337115615,26320.371337115615,26320.371337115615,37.86187524125773,36.864,37.375,44.544,45.055,52.224,52.735,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 263204, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 263204}",0.19252403394032827,1.6394964575938862
